item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26,item_27,item_28,item_29,item_30,item_31,item_32,item_33,item_34,item_35,item_36,item_37,item_38,item_39,item_40,rt_1,rt_2,rt_3,rt_4,rt_5,rt_6,rt_7,rt_8,rt_9,rt_10,rt_11,rt_12,rt_13,rt_14,rt_15,rt_16,rt_17,rt_18,rt_19,rt_20,rt_21,rt_22,rt_23,rt_24,rt_25,rt_26,rt_27,rt_28,rt_29,rt_30,rt_31,rt_32,rt_33,rt_34,rt_35,rt_36,rt_37,rt_38,rt_39,rt_40
1,9,0,9,0,0,1,0,1,9,1,1,0,0,0,9,9,0,9,0,9,1,0,1,0,1,1,9,9,0,9,9,9,1,9,9,9,1,9,9,4.003,NA,6.724,NA,10.434,23.656,7.49,10.86,10.431,NA,7.225,12.29,11.09,9.7,16.256,NA,NA,8.95,NA,14.666,NA,7.834,9.313,9.617,21.787,5.05,11.49,NA,NA,10.584,NA,NA,NA,8.791,NA,NA,NA,5.038,NA,NA
1,9,9,9,9,1,1,9,1,9,9,1,9,9,0,9,9,9,0,9,9,9,9,1,1,1,9,9,9,1,9,9,9,1,0,0,1,9,9,9,4.207,NA,NA,NA,NA,18.856,10.553,NA,26.572,NA,NA,9.058,NA,NA,7.285,NA,NA,NA,20.144,NA,NA,NA,NA,18.042,30,14.989,NA,NA,NA,27.803,NA,NA,NA,12.218,13.051,8.479,5.283,NA,NA,NA
9,9,9,9,1,1,0,0,0,0,1,9,9,9,0,0,9,1,0,9,9,9,9,0,0,9,9,0,9,9,9,0,1,9,9,9,9,9,1,9,NA,NA,NA,NA,12.433,7.626,6.625,17.538,26.979,15.387,30,NA,NA,NA,25.862,15.192,NA,6.819,8.349,NA,NA,NA,NA,9.414,23.455,NA,NA,7.881,NA,NA,NA,12.356,9.534,NA,NA,NA,NA,NA,15.66,NA
1,9,9,1,0,9,0,0,9,9,9,0,9,0,9,9,1,1,9,9,9,1,9,9,1,9,9,1,1,1,9,9,1,9,0,1,9,9,0,1,4.992,NA,NA,21.919,2.858,NA,28.776,4.635,NA,NA,NA,15.802,NA,15.199,NA,NA,23.08,2.799,NA,NA,NA,19.812,NA,NA,5.462,NA,NA,11.464,6.963,17.401,NA,NA,6.267,NA,9.278,30,NA,NA,2.069,14.673
9,8,9,9,9,0,9,9,9,0,9,1,9,1,9,9,9,0,9,0,9,9,0,1,0,9,0,0,9,9,1,1,9,1,9,9,1,1,9,9,NA,25.582,NA,NA,NA,24.615,NA,NA,NA,17.834,NA,15.416,NA,11.266,NA,NA,NA,26.266,NA,29.703,NA,NA,7.849,15.885,8.764,NA,12.55,7.563,NA,NA,5.862,5.068,NA,19.666,NA,NA,6.251,4.684,NA,NA
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,3.794,5.249,3.42,4.726,8.017,2.344,3.031,3.371,6.334,7.216,3.714,3.7,2.505,15.958,12.451,3.381,4.852,4.218,11.339,14.159,2.28,6.154,3.691,7.04,10.868,2.202,5.643,5.936,4.764,8.555,19.153,3.022,3.327,4.257,3.346,3.42,4.528,7.487,10.722,12.32
9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,0,0,0,9,9,1,9,9,9,9,1,9,0,9,9,9,9,9,1,9,9,0,9,0,9,NA,NA,NA,NA,NA,NA,NA,25.987,NA,NA,NA,NA,NA,NA,NA,18.715,22.728,26.614,NA,NA,20.493,NA,NA,NA,NA,23.015,NA,17.399,NA,NA,NA,NA,NA,23.029,NA,NA,30,NA,30,NA
9,9,1,9,9,9,9,0,0,9,9,9,1,9,9,0,0,9,0,9,9,9,1,9,9,1,9,9,0,1,9,9,9,9,1,1,9,1,9,9,NA,NA,6.937,NA,NA,NA,NA,30,10.567,NA,NA,NA,12.952,NA,NA,30,10.896,NA,14.073,NA,NA,NA,6.014,NA,NA,15.824,NA,NA,24.108,22.276,NA,NA,NA,NA,24.323,25.208,NA,8.494,NA,NA
1,0,9,1,1,1,9,1,1,1,9,1,1,1,1,1,1,1,9,0,9,1,1,9,1,9,9,1,1,9,1,9,1,9,9,9,1,1,1,1,4.705,5.572,NA,8.032,13.292,2.921,NA,25.155,8.771,21.362,NA,5.169,5.851,6.765,8.547,5.391,9.017,21.832,NA,7.687,NA,7.788,6.867,NA,15.849,NA,NA,7.511,4.233,NA,5.752,NA,6.556,NA,NA,NA,3.44,9.999,4.974,11.3
9,0,9,9,9,1,9,0,9,9,0,9,9,9,1,1,9,9,9,9,9,1,1,9,1,1,9,1,9,9,9,1,9,1,0,9,1,1,9,9,NA,8.606,NA,NA,NA,12.76,NA,20.36,NA,NA,14.719,NA,NA,NA,30,12.4,NA,NA,NA,NA,NA,11.095,7.727,NA,25.734,14.334,NA,10.271,NA,NA,NA,8.063,NA,15.776,24.16,NA,12.382,8.287,NA,NA
1,1,1,9,9,9,1,1,0,9,0,9,9,9,0,1,1,9,1,9,9,1,1,9,9,1,9,9,0,9,1,1,1,9,0,0,1,9,9,9,5.683,10.473,14.454,NA,NA,NA,8.859,14.503,9.403,NA,8.605,NA,NA,NA,30,6.91,11.133,NA,11.236,NA,NA,12.707,10.469,NA,NA,6.205,NA,NA,7.399,NA,9.229,16.64,6.221,NA,19.949,24.416,8.11,NA,NA,NA
1,9,9,1,9,9,1,9,9,1,9,0,9,9,1,9,9,1,9,9,1,1,1,1,9,0,9,1,9,1,9,1,9,9,9,0,9,1,1,9,6.591,NA,NA,16.451,NA,NA,12.161,NA,NA,11.606,NA,27.528,NA,NA,30,NA,NA,16.604,NA,NA,7.132,9.751,3.566,17.38,NA,10.02,NA,8.424,NA,7.618,NA,3.974,NA,NA,NA,24.922,NA,7.701,9.274,NA
9,9,9,1,9,1,0,9,9,9,9,9,9,9,1,0,9,1,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,0,9,9,9,1,9,NA,NA,NA,13.03,NA,6.698,20.402,NA,NA,NA,NA,NA,NA,NA,30,9.9,NA,30,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.256,NA,NA,NA,22.988,NA
9,0,9,1,9,1,1,1,9,1,0,1,1,9,1,9,9,9,1,1,1,9,1,9,1,1,9,1,1,1,9,1,9,0,9,1,1,1,1,9,NA,5.881,NA,17.295,NA,8.481,5.331,8.818,NA,6.277,8.006,5.884,8.708,NA,5.215,NA,NA,NA,10.034,16.69,7.839,NA,5.257,NA,14.872,3.719,NA,5.641,15.921,9.903,NA,4.963,NA,23.351,NA,9.331,5.028,18.723,11.624,NA
9,9,9,9,9,0,9,9,9,0,9,9,9,9,9,9,9,9,0,0,9,0,9,9,0,9,0,9,9,9,9,9,9,9,9,9,0,9,9,0,NA,NA,NA,NA,NA,22.601,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,30,19.663,NA,12.832,NA,NA,8.064,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.455,NA,NA,19.16
1,1,1,1,1,1,1,9,1,1,1,1,1,1,9,9,1,9,9,9,1,1,9,1,1,9,1,1,1,1,9,1,1,1,0,9,1,1,1,1,7.206,6.478,3.794,14.036,15.457,2.241,5.646,NA,6.594,12.298,12.83,6.849,7.321,8.511,NA,NA,4.708,NA,NA,NA,5.903,6.742,NA,7.182,8.697,NA,8.433,6.07,4.641,10.12,NA,3.528,4.783,6.68,7.342,NA,7.351,6.927,30,4.623
9,9,1,9,1,1,1,9,9,1,1,1,1,1,9,1,9,9,9,1,9,9,9,1,1,9,9,9,1,0,9,0,9,0,1,9,1,9,9,1,NA,NA,4.699,NA,10.338,6.136,6.492,NA,NA,11.382,10.3,10.414,5.47,24.02,NA,10.695,NA,NA,NA,30,NA,NA,NA,11.444,14.681,NA,NA,NA,8.932,7.384,NA,16.847,NA,12.317,7.015,NA,4.587,NA,NA,11.567
9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,9,1,9,1,9,9,9,9,9,0,9,1,9,9,1,9,9,9,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,30,NA,10.586,NA,NA,NA,NA,NA,21.615,NA,30,NA,NA,9.786,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,9,1,1,9,9,1,9,9,9,9,1,1,9,9,0,0,1,9,1,9,9,9,1,1,9,9,9,9,9,9,9,9,9,9,9,9,9,7.146,9.057,11.123,NA,22.526,14.093,NA,NA,19.486,NA,NA,NA,NA,11.983,18.766,NA,NA,30,30,30,NA,13.1,NA,NA,NA,12.712,11.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,9,9,1,1,1,9,9,9,1,9,9,9,9,1,9,1,9,9,9,0,9,9,9,1,9,9,1,9,9,1,9,9,9,0,9,1,9,9,9,NA,NA,NA,14.599,30,13.053,NA,NA,NA,18.496,NA,NA,NA,NA,30,NA,10.861,NA,NA,NA,7.499,NA,NA,NA,30,NA,NA,8.696,NA,NA,5.623,NA,NA,NA,30,NA,6.177,NA,NA,NA
1,9,9,1,9,9,1,9,9,9,9,9,9,9,9,9,1,9,9,0,9,9,9,1,9,9,9,9,1,0,1,9,1,1,9,9,9,9,9,9,13.378,NA,NA,16.104,NA,NA,12.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.485,NA,NA,30,NA,NA,NA,30,NA,NA,NA,NA,25.589,30,12.166,NA,20.549,15.888,NA,NA,NA,NA,NA,NA
9,9,1,1,1,1,1,1,9,1,9,9,9,1,9,9,9,1,1,9,1,1,1,1,9,9,9,9,1,1,1,9,1,1,1,1,1,9,9,1,NA,NA,7.146,9.231,13.839,5.659,10.196,12.207,NA,12.326,NA,NA,NA,19.292,NA,NA,NA,9.999,8.635,NA,10.674,7.94,6.309,10.595,NA,NA,NA,NA,8.658,17.925,8.773,NA,17.708,7.992,8.546,13.179,3.934,NA,NA,12.597
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,9,9,0,9,9,9,0,9,9,0,9,9,9,9,9,9,9,0,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.698,NA,NA,30,NA,NA,NA,19.176,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,15.537,NA,NA,NA,NA,NA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.747,7.486,4.384,3.046,7.611,4.093,3.618,6.461,5.244,3.552,2.065,7.224,2.409,6.145,5.465,6.954,3.635,3.678,4.345,3.208,5.125,4.4,8.399,7.201,2.184,8.194,14.234,3.656,6.614,4.448,5.087,3.363,6.404,6.665,5.097,10.686,3.539,7.726,6.599,4.577
1,9,1,1,1,1,1,9,1,0,1,9,1,9,1,1,1,9,1,1,1,1,1,1,9,1,1,1,1,1,1,1,0,1,9,1,1,1,1,1,5.485,NA,10.695,7.781,7.446,2.463,6.758,NA,7.115,8.781,8.285,NA,11.921,NA,7.959,4.359,4.132,NA,6.702,21.814,4.323,4.652,7.098,11.957,NA,5.858,5.033,7.996,6.07,6.395,5.005,3.562,8.112,5.883,NA,18.477,3.616,6.575,4.388,7.571
9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,1,1,9,9,9,9,9,1,9,9,9,9,9,1,0,9,9,9,9,1,9,1,9,9,1,NA,NA,NA,11.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.755,8.364,NA,NA,NA,NA,NA,12.573,NA,NA,NA,NA,NA,27.861,30,NA,NA,NA,NA,30,NA,9.14,NA,NA,30
9,0,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,0,1,1,9,9,0,9,0,9,9,0,9,1,1,1,0,0,9,9,9,9,9,NA,6.902,NA,NA,NA,NA,25.567,NA,NA,NA,7.727,NA,NA,NA,NA,NA,30,NA,11.382,9.552,6.352,NA,NA,17.884,NA,8.407,NA,NA,7.199,NA,15.367,14.312,30,24.952,7.534,NA,NA,NA,NA,NA
9,9,9,0,1,1,9,9,9,9,9,1,9,9,1,1,9,1,9,9,9,1,9,9,1,1,9,9,9,0,9,0,9,0,9,0,9,9,9,9,NA,NA,NA,18.087,30,9.656,NA,NA,NA,NA,NA,13.583,NA,NA,24.548,23.647,NA,10.761,NA,NA,NA,22.542,NA,NA,28.068,8.679,NA,NA,NA,17.883,NA,8.448,NA,18.742,NA,18.347,NA,NA,NA,NA
1,1,9,9,1,1,1,9,9,1,1,1,9,1,1,1,1,1,1,1,1,1,9,1,0,1,1,1,0,9,1,1,9,1,9,0,0,1,1,1,4.469,4.877,NA,NA,10.446,3.983,4.619,NA,NA,8.817,11.06,6.009,NA,12.654,21.059,9.008,9.174,3.632,8.827,10.5,4.658,4.121,NA,5.077,18.641,7.906,7.607,5.24,8.342,NA,4.808,4.288,NA,9.26,NA,3.807,5.288,5.956,11.617,7.956
9,9,9,9,9,9,9,9,9,0,1,9,9,0,9,9,9,9,9,9,9,9,9,9,0,1,9,9,9,9,1,1,9,9,9,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.594,21.806,NA,NA,16.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.606,9.823,NA,NA,NA,NA,17.261,5.552,NA,NA,NA,30,6.832,9.919,13.689,30
1,9,0,9,0,9,9,9,9,0,9,9,1,1,1,9,1,1,9,0,0,9,0,1,0,1,9,9,0,9,1,9,9,9,0,9,9,1,9,9,6.985,NA,5.549,NA,30,NA,NA,NA,NA,13.461,NA,NA,22.734,10.309,14.359,NA,8.219,9.676,NA,13.115,11.333,NA,7.983,17.165,23.83,6.762,NA,NA,10.03,NA,7.773,NA,NA,NA,19.917,NA,NA,11.031,NA,NA
1,1,9,0,9,0,9,0,9,9,9,0,0,9,9,9,1,9,9,9,9,9,9,9,0,9,9,9,0,0,9,9,9,9,9,9,9,9,0,9,14.951,19.86,NA,30,NA,30,NA,17.79,NA,NA,NA,14.933,20.264,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,13.597,NA,NA,NA,10.704,24.115,NA,NA,NA,NA,NA,NA,NA,NA,14.193,NA
9,9,9,0,9,9,9,9,9,0,9,1,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,1,9,9,1,9,0,9,9,9,9,1,1,9,NA,NA,NA,16.183,NA,NA,NA,NA,NA,14.8,NA,14.037,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,30,NA,NA,30,NA,30,NA,NA,NA,NA,22.771,14.956,NA
1,0,9,9,9,9,9,9,9,9,1,9,0,0,0,9,0,0,9,9,1,9,1,9,9,1,9,9,9,9,0,9,9,0,0,9,9,9,0,0,12.8,30,NA,NA,NA,NA,NA,NA,NA,NA,16.58,NA,28.04,8.691,16.478,NA,16.071,8.795,NA,NA,5.872,NA,12.34,NA,NA,10.423,NA,NA,NA,NA,8.282,NA,NA,21.212,15.685,NA,NA,NA,21.439,7.316
9,9,9,0,9,9,0,9,0,9,0,9,0,9,9,0,9,9,0,0,9,0,0,0,0,0,9,9,0,0,0,9,9,1,9,0,0,0,9,9,NA,NA,NA,8.291,NA,NA,8.343,NA,16.797,NA,16.221,NA,16.512,NA,NA,6.444,NA,NA,16.479,7.518,NA,10.555,17.49,9.004,7.133,12.981,NA,NA,16.03,17.572,9.728,NA,NA,13.402,NA,9.274,6.023,20.662,NA,NA
9,9,9,9,9,9,1,9,0,0,1,9,1,0,9,9,1,1,9,9,9,1,9,9,9,9,0,9,9,9,9,9,1,9,9,1,1,9,9,0,NA,NA,NA,NA,NA,NA,18.2,NA,30,19.131,9.199,NA,17.503,30,NA,NA,18.241,12.799,NA,NA,NA,17.137,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,14.661,NA,NA,15.73,7.197,NA,NA,23.313
1,1,9,9,9,1,9,9,9,9,1,9,9,9,9,1,9,9,9,9,1,0,0,9,0,9,0,9,0,0,9,1,0,0,1,0,1,0,9,9,5.816,7.08,NA,NA,NA,11.487,NA,NA,NA,NA,23.399,NA,NA,NA,NA,24.973,NA,NA,NA,NA,4.999,4.735,30,NA,7.967,NA,9.512,NA,3.279,7.2,NA,8.112,30,14.023,2.055,22.895,4.36,6.848,NA,NA
9,0,1,9,9,0,9,9,9,9,9,9,0,1,0,0,9,9,9,9,9,1,9,9,9,9,9,9,1,0,9,9,9,9,9,0,9,0,9,9,NA,10.014,8.935,NA,NA,17.247,NA,NA,NA,NA,NA,NA,11.35,30,19.399,30,NA,NA,NA,NA,NA,22.392,NA,NA,NA,NA,NA,NA,26.031,30,NA,NA,NA,NA,NA,30,NA,9.439,NA,NA
1,9,9,9,9,9,9,0,9,0,9,9,0,0,0,0,9,9,0,9,9,9,0,9,9,9,0,9,1,9,1,9,1,9,9,9,9,0,0,9,8.6,NA,NA,NA,NA,NA,NA,15.182,NA,29.214,NA,NA,15.392,9.387,24.594,9.247,NA,NA,10.605,NA,NA,NA,10.633,NA,NA,NA,14.881,NA,10.449,NA,24.183,NA,12.268,NA,NA,NA,NA,11.39,30,NA
1,9,1,9,9,1,1,9,9,9,9,9,9,1,9,9,1,9,9,9,9,1,1,9,9,0,9,1,1,0,1,1,9,9,1,0,9,9,0,0,5.527,NA,8.966,NA,NA,9.159,8.255,NA,NA,NA,NA,NA,NA,18.798,NA,NA,12.479,NA,NA,NA,NA,6.079,11.343,NA,NA,6.501,NA,16.926,26.606,15.222,21.695,7.622,NA,NA,7.591,30,NA,NA,8.648,16.95
9,9,9,9,9,9,9,9,9,9,9,0,0,1,0,0,9,9,0,9,0,0,9,9,9,0,9,0,9,9,0,9,9,9,9,0,9,9,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.398,0.606,30,0.455,0.261,NA,NA,0.229,NA,1.227,0.501,NA,NA,NA,0.247,NA,0.223,NA,NA,0.191,NA,NA,NA,NA,0.2,NA,NA,NA,24.997
1,9,0,1,9,1,9,9,9,1,1,1,9,9,1,0,1,1,9,9,1,1,1,1,1,9,9,9,1,9,9,1,9,9,0,9,9,1,1,1,4.505,NA,5.659,8.638,NA,3.82,NA,NA,NA,8.579,8.752,27.051,NA,NA,15.359,10.655,9.545,19.161,NA,NA,5.711,19.118,30,9.877,13.656,NA,NA,NA,15.937,NA,NA,9.092,NA,NA,11.493,NA,NA,6.525,8.422,10.394
9,9,9,9,0,9,9,9,9,9,1,9,9,9,9,1,9,0,9,0,9,9,9,9,9,9,0,9,0,1,9,9,9,9,0,9,1,9,9,9,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,19.308,NA,NA,NA,NA,13.995,NA,18.896,NA,30,NA,NA,NA,NA,NA,NA,30,NA,22.119,20.231,NA,NA,NA,NA,30,NA,9.067,NA,NA,NA
1,9,9,9,9,0,9,9,9,0,9,9,0,9,9,9,0,9,9,9,0,9,0,9,9,9,0,9,0,9,9,9,9,9,9,0,9,9,9,9,4.603,NA,NA,NA,NA,24.067,NA,NA,NA,7.998,NA,NA,30,NA,NA,NA,30,NA,NA,NA,16.353,NA,14.468,NA,NA,NA,14.005,NA,7.66,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA
1,1,1,0,1,1,0,1,1,1,9,9,1,0,1,0,1,9,1,9,9,1,9,1,9,9,0,9,1,1,9,0,1,9,9,9,9,1,9,9,9.919,7.624,10.601,5.954,11.948,4.554,10.315,7.53,5.899,14.133,NA,NA,5.918,8.236,11.547,6.599,13.167,NA,16.227,NA,NA,12.635,NA,15.34,NA,NA,8.963,NA,16.216,5.485,NA,6.72,21.924,NA,NA,NA,NA,5.853,NA,NA
1,1,0,9,0,1,1,1,9,0,9,1,0,0,9,9,1,0,1,1,0,1,9,9,9,1,0,1,9,1,0,0,9,9,9,1,0,1,1,9,11.716,9.681,15.675,NA,9.016,5.819,10.956,6.977,NA,8.143,NA,9.055,9.185,12.733,NA,NA,7.854,7.406,11.734,20.792,4.431,8.15,NA,NA,NA,5.112,5.707,15.982,NA,9.577,4.08,15.405,NA,NA,NA,5.296,5.674,10.564,9.695,NA
1,9,9,0,9,9,1,9,9,9,1,9,9,0,0,9,9,1,1,1,9,1,9,0,9,9,1,9,9,9,9,1,9,9,9,9,1,1,9,9,5.885,NA,NA,16.31,NA,NA,11.716,NA,NA,NA,15.492,NA,NA,30,7.49,NA,NA,20.209,19.96,30,NA,12.705,NA,25.179,NA,NA,17.815,NA,NA,NA,NA,5.622,NA,NA,NA,NA,4.984,7.035,NA,NA
9,1,9,1,0,1,1,9,1,0,9,9,1,9,9,9,1,1,1,9,1,1,9,9,9,1,9,9,1,1,9,9,1,9,9,9,1,1,9,0,NA,24.122,NA,9.134,17.967,11.2,6.58,NA,10.294,18.568,NA,NA,9.125,NA,NA,NA,17.401,7.506,10.115,NA,10.971,9.011,NA,NA,NA,7.413,NA,NA,6.669,11.651,NA,NA,14.983,NA,NA,NA,6.396,5.135,NA,27.636
9,9,0,9,9,9,1,9,0,0,9,1,9,9,0,1,9,1,9,0,9,9,9,9,9,9,1,9,9,0,9,9,9,9,0,9,9,9,9,9,NA,NA,6.808,NA,NA,NA,15.47,NA,12.158,10.87,NA,7.663,NA,NA,30,15.191,NA,8.525,NA,30,NA,NA,NA,NA,NA,NA,12.654,NA,NA,30,NA,NA,NA,NA,11.429,NA,NA,NA,NA,NA
9,9,9,9,9,9,9,9,9,0,9,1,9,9,9,9,9,9,9,9,1,9,1,1,9,9,9,9,9,9,9,9,1,1,0,9,9,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,19.665,NA,NA,NA,NA,NA,NA,NA,NA,4.776,NA,11.901,20.518,NA,NA,NA,NA,NA,NA,NA,NA,30,10.107,19.693,NA,NA,13.498,30,NA
1,1,0,9,0,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,0,1,0,9,1,1,9,9,1,9,9,9,0,9,9,9,1,9,1,9,9.396,27.187,6.472,NA,30,NA,NA,NA,14.572,NA,NA,NA,NA,NA,NA,12.149,NA,NA,NA,NA,7.274,14.947,8.104,NA,30,10.498,NA,NA,11.379,NA,NA,NA,22.125,NA,NA,NA,6.153,NA,11.475,NA
1,9,1,0,9,9,9,9,9,9,9,1,9,9,9,1,1,9,9,9,1,1,1,1,0,9,0,9,0,1,0,1,1,0,0,9,0,9,9,0,9.704,NA,14.135,17.573,NA,NA,NA,NA,NA,NA,NA,9.456,NA,NA,NA,7.055,10.304,NA,NA,NA,6.112,11.366,7.63,30,30,NA,11.183,NA,6.83,27.46,8.617,6.462,10.918,3.956,7.93,NA,3.961,NA,NA,24.135
9,9,9,1,9,0,9,9,9,9,9,9,9,9,0,0,1,9,9,9,9,9,9,9,0,9,9,0,1,0,9,1,0,9,9,9,9,9,1,9,NA,NA,NA,28.174,NA,18.645,NA,NA,NA,NA,NA,NA,NA,NA,10.222,30,18.461,NA,NA,NA,NA,NA,NA,NA,9.266,NA,NA,13.813,8.752,30,NA,6.894,16.669,NA,NA,NA,NA,NA,24.38,NA
9,1,9,0,1,1,9,9,0,9,9,9,1,9,0,9,9,0,9,9,9,9,1,9,0,9,1,1,1,0,0,9,9,1,0,1,9,1,9,0,NA,17.475,NA,9.752,12.464,8.122,NA,NA,11.197,NA,NA,NA,14.364,NA,10.524,NA,NA,11.076,NA,NA,NA,NA,18.204,NA,10.133,NA,10.765,7.454,16.715,9.457,15.991,NA,NA,19.016,7.609,11.893,NA,6.095,NA,12.375
1,9,9,9,1,9,0,1,9,9,9,9,1,0,1,9,9,1,9,1,9,9,9,1,9,9,1,1,0,1,0,9,1,0,1,9,0,9,9,1,4.858,NA,NA,NA,11.534,NA,7.733,21.673,NA,NA,NA,NA,6.314,10.749,23.143,NA,NA,5.015,NA,13.134,NA,NA,NA,15.713,NA,NA,14.655,13.65,28.667,12.111,10.665,NA,8.256,9.466,7.087,NA,5.5,NA,NA,11.746
1,9,0,0,1,1,9,1,9,1,1,1,1,1,1,1,1,9,1,1,1,1,9,1,9,9,1,0,1,9,9,0,1,0,0,1,1,1,9,1,3.829,NA,4.096,5.678,19,3.563,NA,7.795,NA,10.632,5.901,17.175,8.937,7.971,6.976,5.609,10.387,NA,6.532,9.193,3.211,4.678,NA,5.965,NA,NA,14.393,4.13,8.987,NA,NA,7.042,8.622,9.208,7.151,5.389,3.883,11.766,NA,14.493
1,9,9,1,1,9,1,1,9,1,1,9,9,1,1,1,9,9,9,1,1,1,9,1,1,1,1,9,1,0,9,1,1,9,9,9,1,1,9,1,4.424,NA,NA,12.007,9.488,NA,9.464,12.668,NA,11.402,8.019,NA,NA,8.922,11.954,10.128,NA,NA,NA,13.524,5.623,7.913,NA,10.93,14.354,8.28,11.608,NA,5.503,9.87,NA,8.109,8.111,NA,NA,NA,9.58,9.786,NA,19.066
1,1,1,1,1,1,9,1,9,1,1,1,1,1,9,1,1,1,1,9,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,9,9,1,1,1,8.242,10.323,5.227,8.689,8.937,3.599,NA,8.089,NA,13.335,9.15,8.168,4.945,11.654,NA,7.015,6.57,4.321,8.337,NA,3.11,5.938,8.609,8.145,15.406,5.879,5.874,5.144,NA,NA,6.045,5.388,6.475,8.905,5.451,NA,NA,5.322,11.331,8.501
9,1,9,9,0,9,9,9,9,9,9,9,0,9,0,9,9,0,9,9,9,9,1,1,1,1,1,9,1,9,9,1,9,1,9,1,9,9,1,9,NA,12.603,NA,NA,27.195,NA,NA,NA,NA,NA,NA,NA,20.59,NA,28.631,NA,NA,12.506,NA,NA,NA,NA,6.237,6.967,11.152,6.898,30,NA,7.824,NA,NA,10.869,NA,8.154,NA,30,NA,NA,14.388,NA
1,9,1,9,9,9,1,1,9,9,9,9,9,1,1,9,1,9,9,9,9,1,9,1,9,9,9,9,9,9,1,9,9,9,1,9,9,9,9,9,6.668,NA,14.022,NA,NA,NA,12.94,30,NA,NA,NA,NA,NA,20.1,30,NA,7.614,NA,NA,NA,NA,9.669,NA,17.068,NA,NA,NA,NA,NA,NA,15.916,NA,NA,NA,30,NA,NA,NA,NA,NA
9,1,9,1,1,1,1,9,0,1,9,1,1,9,1,0,0,9,1,1,1,1,1,1,9,1,1,9,1,1,9,9,1,1,9,1,1,9,9,9,NA,9.834,NA,24.455,10.275,5.529,8.657,NA,7.015,6.963,NA,6.985,6.316,NA,20.142,7.058,9.088,NA,18.706,18.292,4.68,9.557,4.485,14.437,NA,5.578,7.138,NA,6.796,9.821,NA,NA,12.08,9.667,NA,4.806,5.669,NA,NA,NA
9,1,0,0,0,0,9,9,0,0,0,1,1,9,0,0,1,1,0,0,9,1,1,1,9,1,1,9,0,9,1,9,0,0,1,9,9,1,0,0,NA,11.335,2.849,8.683,23.581,14.949,NA,NA,6.274,7.066,9.832,9.836,5.978,NA,5.334,8.801,4.964,8.426,8.429,1.617,NA,5.333,4.935,22.021,NA,9.63,8.332,NA,2.001,NA,10.05,NA,2.2,8.848,10.418,NA,NA,3.367,24.604,2.65
1,0,9,0,9,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,9,9,0,9,0,0,0,0,9,0,0,0,0,0,0,9,8,9,0,2.575,15.671,NA,5.799,NA,7.326,3.654,NA,6.111,11.335,30,NA,7.639,3.687,6.543,5.023,8.591,3.623,2.808,3.07,4.223,NA,NA,4.439,NA,5.071,8.671,5.135,5.983,NA,2.951,14.087,10.631,6.431,8.902,3.983,NA,9.252,NA,13.96
