respondent_id,age,gender,education,employment,marital_status,fwb1_1,fwb1_2,fwb1_3,fwb1_4,fwb1_5,fwb1_6,fwb2_1,fwb2_2,fwb2_3,fwb2_4,raise2000,financial_knowledge,debt_collector,hardship_food,hardship_doctor
9360,55-61,Male,High school degree/GED,Work full-time for an employer or the military,Married,3,3,2,3,1,2,2,4,2,2,4,4,0,1,1
9853,55-61,Male,Some college/Associate,Work full-time for an employer or the military,Married,5,5,1,5,1,1,1,5,1,1,4,6,0,1,1
7819,35-44,Male,Bachelor's degree,Retired,Married,4,4,4,4,4,4,2,4,2,3,4,5,0,1,1
12277,35-44,Female,Bachelor's degree,Work full-time for an employer or the military,Married,3,3,2,3,3,3,2,3,2,2,4,3,0,1,1
13271,25-34,Female,Graduate/professional degree,Work full-time for an employer or the military,Living with partner,3,3,2,4,2,3,2,4,2,2,4,4,0,1,1
8656,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Never married,3,3,3,3,4,4,3,3,1,4,4,5,0,1,3
13465,55-61,Female,High school degree/GED,Work full-time for an employer or the military,Married,2,1,2,3,4,5,3,2,2,3,2,4,0,1,1
7941,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,4,2,4,2,2,1,4,2,2,4,6,0,1,1
7352,18-24,Female,Some college/Associate,Work full-time for an employer or the military,Never married,4,3,3,3,3,4,3,4,2,3,1,4,0,1,1
11188,35-44,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,4,4,2,4,2,3,2,4,1,3,4,5,0,1,1
7942,45-54,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,4,4,2,4,2,3,2,5,2,3,4,5,0,1,1
8880,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Never married,5,3,2,3,4,3,3,5,2,4,4,5,1,1,2
10688,18-24,Female,Some college/Associate,Full-time student,Never married,3,3,2,4,2,3,3,5,1,2,4,5,0,1,1
8657,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Married,3,3,2,3,3,4,2,3,2,2,4,4,0,1,1
11031,55-61,Female,Less than high school,Homemaker,Married,1,2,3,1,5,4,5,2,3,5,1,1,0,1,1
10291,25-34,Male,Graduate/professional degree,Full-time student,Married,4,3,3,3,2,4,3,4,2,2,4,5,0,1,1
12863,35-44,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,4,3,1,3,1,3,1,5,1,3,4,4,0,1,1
11311,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Married,1,3,4,2,5,4,3,3,5,4,3,5,1,1,1
8465,35-44,Male,Some college/Associate,Self-employed,Married,2,2,4,3,3,3,2,2,3,3,4,2,0,1,1
8083,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,3,2,4,3,3,2,3,1,3,4,5,0,1,1
12840,55-61,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,4,1,5,1,2,1,5,1,1,4,6,0,1,1
8658,55-61,Female,Graduate/professional degree,Work full-time for an employer or the military,Never married,3,2,2,2,2,5,1,3,3,4,4,7,0,2,3
7353,25-34,Male,High school degree/GED,Refused,Never married,1,5,1,5,1,1,1,5,1,2,-1,5,-1,-1,-1
10292,45-54,Female,Graduate/professional degree,Work part-time for an employer or the military,Married,3,3,2,3,2,3,1,3,1,2,4,5,0,1,1
11898,35-44,Female,Bachelor's degree,Work full-time for an employer or the military,Married,3,4,4,2,3,2,3,3,3,3,4,5,0,1,1
13931,55-61,Female,Bachelor's degree,Homemaker,Married,4,4,2,4,4,2,2,5,2,2,4,5,0,1,1
10293,35-44,Male,High school degree/GED,Work full-time for an employer or the military,Divorced/Separated,5,5,5,5,5,5,5,2,5,5,2,3,0,1,2
8659,45-54,Female,Bachelor's degree,Self-employed,Married,2,2,4,2,4,4,3,3,4,2,4,4,0,1,1
7943,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Never married,5,5,2,4,3,2,2,4,2,3,4,6,0,1,1
9119,45-54,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,5,4,1,5,1,2,1,5,1,1,4,5,0,1,1
9120,55-61,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,2,4,2,2,1,4,1,2,4,6,0,1,1
10689,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,2,2,3,3,3,5,2,5,2,1,4,5,0,1,1
12626,45-54,Female,High school degree/GED,Work full-time for an employer or the military,Divorced/Separated,4,2,3,2,4,4,5,3,2,5,4,3,0,1,1
8881,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Married,3,4,2,4,2,3,1,5,2,3,4,5,0,1,1
12771,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,4,2,3,2,3,2,3,3,3,3,5,0,1,1
9361,25-34,Female,High school degree/GED,Work full-time for an employer or the military,Married,3,3,3,3,3,3,3,3,3,4,4,5,0,1,2
7821,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,2,4,4,3,5,4,3,3,3,3,1,2,0,1,2
11798,55-61,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,4,1,4,2,2,2,5,1,3,4,6,0,1,1
7509,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Married,5,5,3,3,3,3,2,3,3,2,4,6,0,1,1
12334,55-61,Female,Some college/Associate,Work part-time for an employer or the military,Married,4,4,2,4,1,2,1,5,1,3,4,5,0,1,1
7257,35-44,Male,Less than high school,Self-employed,Married,4,4,4,4,4,4,3,3,3,3,8,4,8,2,2
10862,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,2,2,3,2,3,3,3,1,2,2,8,4,1,2,1
8882,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Never married,3,3,5,3,4,5,4,3,1,4,4,5,1,2,3
8883,35-44,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,5,5,2,4,1,2,1,5,1,2,4,5,0,1,1
9121,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,5,5,1,5,1,1,1,5,1,1,4,6,0,1,1
11461,18-24,Female,Some college/Associate,Unemployed or temporarily laid off,Never married,1,1,5,1,1,1,5,1,5,5,1,3,1,-1,2
8660,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Living with partner,3,4,2,3,2,2,2,4,2,2,4,6,1,1,1
9854,55-61,Male,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,4,4,2,4,1,1,2,4,2,2,4,5,0,1,1
8085,35-44,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,5,4,2,4,2,2,1,4,2,3,4,6,0,1,1
13709,55-61,Female,Less than high school,Full-time student,Divorced/Separated,1,1,4,1,5,4,5,2,4,1,1,5,1,2,1
11592,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,4,3,3,3,3,2,3,3,2,4,5,0,1,1
10294,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,4,4,1,5,1,2,1,5,1,1,4,6,0,1,1
11312,55-61,Male,Some college/Associate,Retired,Married,3,3,2,1,2,2,3,3,2,2,4,5,0,1,1
13978,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,1,2,5,1,2,5,3,3,2,4,1,5,0,1,1
7946,25-34,Male,Bachelor's degree,Work part-time for an employer or the military,Married,4,4,2,4,2,2,3,4,2,2,3,4,8,1,1
12500,45-54,Female,Some college/Associate,Work part-time for an employer or the military,Divorced/Separated,1,1,5,2,2,5,3,1,4,5,1,4,0,1,2
11799,35-44,Male,High school degree/GED,Unemployed or temporarily laid off,Never married,2,1,3,1,2,5,4,1,3,3,8,5,0,2,2
13354,45-54,Female,Less than high school,Work part-time for an employer or the military,Divorced/Separated,3,2,3,2,4,1,3,3,3,3,2,6,1,2,2
8086,55-61,Female,High school degree/GED,Work part-time for an employer or the military,Married,1,2,4,2,5,4,4,1,5,4,1,5,1,3,3
13433,25-34,Male,High school degree/GED,Work full-time for an employer or the military,Married,1,3,4,1,3,3,3,2,3,3,1,3,1,2,2
10066,25-34,Female,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,2,3,5,1,5,5,3,3,2,5,1,1,0,2,1
8087,55-61,Female,High school degree/GED,Work full-time for an employer or the military,Married,4,4,2,4,2,2,2,4,2,2,4,5,0,1,1
11899,55-61,Male,High school degree/GED,Work full-time for an employer or the military,Married,4,3,2,3,2,3,2,5,1,2,4,5,0,1,1
13668,55-61,Female,High school degree/GED,Work full-time for an employer or the military,Widowed,2,2,4,2,5,4,3,3,3,3,1,4,0,2,1
9363,18-24,Male,Some college/Associate,Work full-time for an employer or the military,Never married,2,3,2,3,3,2,2,4,1,2,4,5,0,1,1
8661,18-24,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,5,5,2,4,4,2,1,5,1,3,4,7,0,1,1
13093,35-44,Male,High school degree/GED,Work full-time for an employer or the military,Divorced/Separated,5,4,1,5,1,3,1,5,1,1,4,6,0,1,1
11800,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,5,4,4,4,1,4,1,5,1,1,4,6,1,1,1
14024,55-61,Female,Some college/Associate,Work full-time for an employer or the military,Married,4,5,1,5,1,3,1,5,1,1,4,5,0,1,1
11593,25-34,Female,Some college/Associate,Homemaker,Married,2,3,2,2,2,3,2,4,2,3,4,3,0,1,2
9621,55-61,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,4,3,3,3,2,3,2,2,4,6,0,1,1
13817,45-54,Female,Less than high school,Permanently sick/disabled or unable to work,Divorced/Separated,1,1,1,1,1,1,5,5,5,5,2,1,1,3,3
13324,45-54,Female,Some college/Associate,Self-employed,Divorced/Separated,4,3,1,3,1,2,1,5,2,2,4,5,0,1,1
8662,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,1,2,3,2,3,2,3,2,2,3,3,5,0,1,1
8088,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,4,2,4,2,2,2,4,1,2,4,5,0,1,1
12586,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Living with partner,3,3,2,3,2,3,2,4,2,2,3,5,8,1,1
11033,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,2,3,2,3,3,3,2,2,2,3,4,5,1,1,2
13734,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Married,3,3,3,2,3,3,2,4,2,5,4,5,1,1,1
9364,45-54,Female,Some college/Associate,Work full-time for an employer or the military,Married,3,4,1,4,1,3,1,5,1,3,4,5,0,1,1
10067,55-61,Female,Bachelor's degree,Retired,Married,4,4,1,4,4,2,2,5,1,1,4,5,0,1,1
7947,35-44,Female,High school degree/GED,Refused,Married,2,3,5,1,5,5,3,1,3,5,2,3,8,1,2
9365,45-54,Male,Bachelor's degree,Refused,Married,3,3,1,3,3,3,1,5,1,2,4,5,0,1,1
8253,18-24,Male,Some college/Associate,Full-time student,Never married,3,3,2,3,2,3,2,4,1,1,4,4,0,1,1
9122,45-54,Male,Some college/Associate,Self-employed,Married,3,2,2,3,3,3,2,3,4,3,4,6,8,1,1
10863,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Married,5,4,1,5,2,1,1,5,1,1,4,7,0,1,1
7354,25-34,Male,Some college/Associate,Permanently sick/disabled or unable to work,Never married,2,2,2,3,3,4,3,3,3,4,2,5,0,1,1
11313,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Married,1,3,3,2,5,5,5,1,2,5,1,6,1,1,1
13197,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Living with partner,3,4,3,2,3,4,1,4,3,4,3,5,1,1,2
8663,35-44,Male,High school degree/GED,Permanently sick/disabled or unable to work,Never married,2,2,4,1,5,5,3,3,2,2,4,2,0,1,1
13895,25-34,Female,High school degree/GED,Unemployed or temporarily laid off,Living with partner,3,2,3,2,3,4,4,3,3,5,2,3,0,2,2
12800,45-54,Female,High school degree/GED,Self-employed,Married,1,1,4,1,5,5,4,1,4,5,1,5,1,2,1
10503,35-44,Male,High school degree/GED,Work full-time for an employer or the military,Never married,2,4,3,3,4,3,1,5,1,3,4,5,0,1,1
7511,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,3,3,3,3,4,3,4,4,4,4,4,6,1,2,2
8466,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Living with partner,3,3,2,3,2,4,3,3,2,2,3,4,0,1,2
13981,45-54,Female,High school degree/GED,Work full-time for an employer or the military,Divorced/Separated,2,2,3,3,5,5,5,2,3,5,3,5,0,1,1
11190,25-34,Male,Less than high school,Work full-time for an employer or the military,Never married,5,4,2,5,4,2,2,5,1,2,4,5,0,1,1
8254,35-44,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,3,3,3,2,3,1,5,2,3,4,6,0,1,1
8664,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,4,2,5,1,3,2,3,1,3,4,6,0,1,1
9857,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Living with partner,2,2,5,2,5,5,4,2,5,4,2,4,0,2,3
11697,45-54,Female,Graduate/professional degree,Work part-time for an employer or the military,Divorced/Separated,3,3,2,4,3,5,2,3,3,2,4,5,0,1,1
13134,25-34,Female,Bachelor's degree,Full-time student,Never married,4,5,3,5,3,3,3,5,3,3,4,5,0,1,1
11035,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Divorced/Separated,5,3,2,4,2,3,2,3,2,3,4,3,0,1,1
7258,25-34,Female,Some college/Associate,Homemaker,Married,5,5,5,5,5,5,5,3,3,2,4,5,0,2,2
7355,25-34,Female,High school degree/GED,Refused,Living with partner,3,3,3,3,3,3,3,3,3,3,1,4,8,2,2
9858,35-44,Female,Some college/Associate,Work full-time for an employer or the military,Living with partner,3,2,2,2,4,3,3,3,2,4,4,4,0,1,1
13890,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,4,3,2,3,2,3,1,4,1,2,4,5,0,1,1
10069,55-61,Female,Some college/Associate,Retired,Married,1,3,2,3,4,3,1,1,1,1,4,4,0,1,1
8467,45-54,Male,Some college/Associate,Unemployed or temporarily laid off,Living with partner,3,3,3,3,3,3,3,3,3,3,3,4,0,1,1
13887,35-44,Female,High school degree/GED,Work full-time for an employer or the military,Married,2,2,2,2,3,3,3,2,3,3,1,3,0,1,1
9622,55-61,Female,High school degree/GED,Homemaker,Married,3,3,3,3,3,3,2,3,2,3,8,3,8,1,1
10070,35-44,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,5,4,2,3,2,3,2,4,2,3,4,6,0,1,1
11987,45-54,Female,Graduate/professional degree,Self-employed,Never married,1,3,3,3,1,5,2,1,4,2,1,7,1,2,1
9623,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,3,3,3,3,3,3,2,3,2,3,4,4,0,1,1
10071,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,3,3,1,3,2,2,3,3,2,2,4,4,0,1,1
10295,55-61,Female,High school degree/GED,Retired,Never married,5,4,1,5,1,2,1,5,1,2,4,5,0,1,1
8885,45-54,Female,Bachelor's degree,Work full-time for an employer or the military,Married,2,3,4,2,4,3,4,2,3,4,3,3,0,1,1
11462,25-34,Female,Some college/Associate,Work part-time for an employer or the military,Married,1,1,3,3,4,3,3,4,1,1,2,5,0,1,1
9366,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,3,3,3,3,3,3,3,2,3,4,4,5,0,1,1
9624,45-54,Female,High school degree/GED,Work full-time for an employer or the military,Divorced/Separated,4,3,2,4,1,3,1,4,1,2,4,4,0,1,1
7186,35-44,Male,Graduate/professional degree,Homemaker,Married,3,3,3,3,3,3,4,3,3,2,2,4,0,2,2
7823,55-61,Female,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,3,4,2,3,4,3,1,5,1,2,4,5,0,1,1
8665,35-44,Female,High school degree/GED,Self-employed,Never married,3,2,2,3,5,5,2,3,3,2,3,3,0,1,1
12278,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Never married,3,3,3,3,4,3,4,3,2,3,2,6,0,1,1
12502,18-24,Male,Some college/Associate,Work full-time for an employer or the military,Never married,1,3,2,3,3,3,2,2,3,3,1,5,0,2,1
7949,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,4,2,3,2,4,1,4,1,3,4,5,0,1,1
8255,18-24,Female,Bachelor's degree,Work full-time for an employer or the military,Never married,3,3,3,3,3,3,3,3,3,3,4,4,0,1,2
9368,45-54,Female,Some college/Associate,Work part-time for an employer or the military,Married,3,3,2,4,2,3,2,4,2,2,4,3,0,1,1
10296,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,2,3,3,3,3,4,2,3,2,3,2,4,0,1,1
7513,18-24,Male,Some college/Associate,Refused,Never married,3,3,3,3,3,3,3,3,3,3,8,3,-1,2,1
7950,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,2,3,3,2,3,3,2,3,1,3,8,6,0,1,1
8666,25-34,Male,Some college/Associate,Self-employed,Never married,1,3,3,2,5,4,5,1,3,5,1,7,0,3,1
8257,25-34,Female,High school degree/GED,Homemaker,Divorced/Separated,3,3,3,3,4,4,3,2,3,3,3,6,0,2,2
13527,45-54,Female,Bachelor's degree,Work full-time for an employer or the military,Married,3,3,1,2,3,2,4,2,4,2,8,6,0,1,2
9123,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Married,2,3,4,3,4,3,2,2,4,4,2,4,0,2,1
9860,35-44,Female,High school degree/GED,Work part-time for an employer or the military,Never married,2,3,2,4,3,3,3,2,4,4,1,5,0,1,1
7951,18-24,Male,Some college/Associate,Work full-time for an employer or the military,Never married,3,3,2,3,2,2,2,3,2,2,3,5,0,1,1
12664,35-44,Female,Less than high school,Homemaker,Divorced/Separated,1,2,5,1,5,5,4,3,4,5,1,3,1,2,2
9369,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Living with partner,3,3,2,4,3,3,3,4,1,3,3,5,0,1,1
11036,35-44,Female,Some college/Associate,Work full-time for an employer or the military,Married,2,2,3,3,2,4,2,3,3,3,4,5,1,1,1
7515,25-34,Female,Some college/Associate,Self-employed,Living with partner,3,3,3,3,3,3,3,3,3,3,8,-1,0,1,1
13365,25-34,Female,Bachelor's degree,Unemployed or temporarily laid off,Married,3,3,3,3,4,4,2,3,2,3,4,5,0,1,1
8886,18-24,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,2,2,4,2,5,5,5,1,4,5,1,4,0,2,1
12070,18-24,Female,Some college/Associate,Full-time student,Never married,3,3,2,3,3,5,3,4,2,3,4,4,0,1,1
9370,45-54,Female,Bachelor's degree,Work full-time for an employer or the military,Divorced/Separated,3,4,1,4,1,2,2,4,2,2,4,5,0,1,1
10073,45-54,Female,Bachelor's degree,Work full-time for an employer or the military,Divorced/Separated,3,3,2,4,3,3,1,4,1,1,4,6,0,1,1
7824,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Married,3,3,2,5,2,2,1,5,1,2,8,4,0,1,1
8089,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,5,5,1,5,1,2,2,5,1,2,4,5,0,1,1
12823,25-34,Male,Some college/Associate,Unemployed or temporarily laid off,Never married,1,3,1,3,5,3,4,2,4,3,1,4,1,1,2
9371,45-54,Female,High school degree/GED,Self-employed,Married,1,2,5,1,3,5,4,2,4,3,8,4,8,3,2
7516,45-54,Female,Bachelor's degree,Work full-time for an employer or the military,Married,2,3,3,2,3,3,2,4,3,3,4,6,0,1,1
13622,35-44,Male,High school degree/GED,Work full-time for an employer or the military,Married,5,5,2,5,1,2,1,5,1,1,4,6,0,1,1
10075,55-61,Male,High school degree/GED,Work full-time for an employer or the military,Married,5,5,3,5,1,3,1,5,1,4,4,5,0,1,1
11315,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,3,3,2,3,4,2,1,4,2,3,4,5,0,1,1
10504,55-61,Female,Graduate/professional degree,Work part-time for an employer or the military,Divorced/Separated,1,1,5,2,3,5,5,1,2,5,1,5,0,3,1
8469,35-44,Female,Graduate/professional degree,Work full-time for an employer or the military,Never married,3,3,2,3,3,2,2,3,2,3,4,4,0,1,2
9862,18-24,Male,Some college/Associate,Work full-time for an employer or the military,Living with partner,4,4,3,3,3,3,2,3,2,4,3,5,0,1,1
9125,18-24,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,3,3,2,3,2,3,2,3,2,2,4,4,0,1,1
8470,35-44,Female,Some college/Associate,Homemaker,Married,4,4,1,4,2,3,2,3,1,2,4,5,0,1,1
10076,25-34,Female,Graduate/professional degree,Unemployed or temporarily laid off,Never married,2,3,3,3,4,4,3,3,2,2,3,4,1,1,1
10692,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,3,3,3,2,4,3,3,2,2,3,4,4,0,1,1
